host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
56197328,Manhattan,Morningside Heights,40.80732,-73.9648,Private room,128,1,33,0.85,2,235
7594757,Manhattan,Washington Heights,40.83625,-73.94062,Private room,40,2,18,0.44,1,0
8573805,Queens,Ridgewood,40.70384,-73.91145,Private room,40,7,0,0.0,1,0
56214524,Brooklyn,Clinton Hill,40.6869,-73.96324,Entire home/apt,155,3,161,3.94,1,251
35494734,Queens,Woodside,40.75293,-73.90304,Private room,50,4,49,1.21,2,211
790177,Brooklyn,Sunset Park,40.64553,-74.00221,Private room,40,2,119,2.88,1,0
36894011,Brooklyn,Fort Greene,40.6884,-73.97527,Entire home/apt,250,2,109,3.22,2,243
14460656,Manhattan,East Village,40.72633,-73.98068,Entire home/apt,295,1,7,0.18,1,0
53199312,Queens,East Elmhurst,40.76327,-73.88655,Entire home/apt,145,2,61,1.52,1,302
47898830,Manhattan,Upper West Side,40.77774,-73.97701,Entire home/apt,199,2,0,0.0,1,0
20408271,Brooklyn,Red Hook,40.67529,-74.01514,Entire home/apt,140,1,0,0.0,2,0
43220844,Manhattan,Upper East Side,40.76309,-73.95794,Entire home/apt,175,1,1,0.02,1,0
56342651,Manhattan,Upper West Side,40.803,-73.96459,Entire home/apt,150,1,0,0.0,1,0
2478644,Brooklyn,Bedford-Stuyvesant,40.68926,-73.94074,Private room,38,2,0,0.0,1,43
30410829,Manhattan,Chinatown,40.71786,-74.00009,Entire home/apt,105,1,16,0.4,1,0
14585417,Brooklyn,Williamsburg,40.71319,-73.95669,Entire home/apt,185,2,122,3.12,1,105
27360886,Manhattan,Upper East Side,40.77617,-73.94677,Entire home/apt,195,1,136,3.26,1,103
15651999,Manhattan,Midtown,40.75598,-73.96664,Entire home/apt,135,3,4,0.13,1,0
56410306,Brooklyn,Prospect-Lefferts Gardens,40.6607,-73.96168,Private room,60,1,0,0.0,1,0
17646340,Brooklyn,Williamsburg,40.70094,-73.9435,Entire home/apt,120,7,0,0.0,2,0
56412357,Brooklyn,Greenpoint,40.72527,-73.94803,Private room,34,1,0,0.0,1,0
8261208,Brooklyn,Bedford-Stuyvesant,40.68585,-73.94875,Private room,45,2,27,0.78,1,339
4343152,Manhattan,Harlem,40.81223,-73.94313,Entire home/apt,199,4,2,0.05,1,0
39754804,Manhattan,Hell's Kitchen,40.76438,-73.99482,Entire home/apt,125,1,64,1.88,1,0
971075,Bronx,Mount Hope,40.8506,-73.90231,Entire home/apt,109,3,62,1.51,2,58
836911,Brooklyn,Windsor Terrace,40.65627,-73.97955,Entire home/apt,250,7,0,0.0,3,0
836911,Brooklyn,Windsor Terrace,40.65636,-73.97945,Entire home/apt,150,4,1,0.03,3,0
32265481,Manhattan,Harlem,40.82289,-73.94915,Private room,52,3,0,0.0,1,0
28378670,Manhattan,Chelsea,40.7487,-73.99514,Private room,119,2,134,3.42,1,66
56514111,Manhattan,Chelsea,40.7386,-73.99775,Private room,70,1,2,0.05,1,0
5429885,Manhattan,Harlem,40.79929,-73.95199,Private room,100,3,147,3.55,1,66
25498781,Manhattan,East Village,40.72931,-73.98222,Entire home/apt,250,2,9,0.22,1,0
4497387,Manhattan,Upper West Side,40.79277,-73.97613,Entire home/apt,150,1,16,0.4,1,0
56607815,Manhattan,Upper West Side,40.77035,-73.98638,Entire home/apt,150,2,0,0.0,1,0
3411196,Brooklyn,Kensington,40.64751,-73.97814,Entire home/apt,100,1,0,0.0,1,0
25461543,Manhattan,Harlem,40.83117,-73.94281,Entire home/apt,200,1,3,0.38,2,365
7364894,Brooklyn,Bushwick,40.70128,-73.9253,Private room,40,7,0,0.0,1,0
3576466,Manhattan,Hell's Kitchen,40.76364,-73.9898,Entire home/apt,170,2,18,0.45,2,63
25044529,Manhattan,Upper West Side,40.79583,-73.97493,Entire home/apt,87,1,0,0.0,1,0
17601552,Manhattan,Harlem,40.81794,-73.94326,Private room,75,1,0,0.0,1,0
2455178,Brooklyn,Flatbush,40.64145,-73.96642,Private room,55,5,6,0.17,1,0
10583598,Brooklyn,Prospect-Lefferts Gardens,40.66324,-73.95963,Private room,40,2,9,0.22,1,0
7501803,Brooklyn,Flatbush,40.65188,-73.96411,Private room,55,4,3,0.07,1,0
9192860,Queens,Ridgewood,40.70286,-73.90649,Private room,71,3,62,2.76,1,291
56726605,Brooklyn,Canarsie,40.6344,-73.8948,Entire home/apt,177,3,23,0.6,3,363
52761277,Manhattan,East Village,40.72387,-73.979,Private room,80,2,1,0.11,1,87
56710089,Manhattan,Harlem,40.8263,-73.94375,Entire home/apt,198,5,42,1.07,1,267
56752163,Manhattan,Lower East Side,40.71731,-73.99108,Entire home/apt,199,3,4,0.16,2,0
56758927,Queens,Queens Village,40.70684,-73.74627,Entire home/apt,97,2,252,6.08,1,290
56775169,Bronx,Kingsbridge,40.88214,-73.90847,Entire home/apt,99,3,1,0.07,1,311
56836468,Manhattan,East Village,40.72663,-73.97852,Private room,65,1,1,0.02,1,0
21784104,Manhattan,East Harlem,40.79226,-73.93895,Private room,150,3,73,1.85,1,32
4269459,Brooklyn,Crown Heights,40.67734,-73.96076,Private room,35,1,2,0.05,1,0
56887361,Brooklyn,Bedford-Stuyvesant,40.68636,-73.92599,Private room,30,1,1,0.02,1,0
4837798,Manhattan,Harlem,40.82561,-73.9446,Private room,50,3,107,2.57,1,209
7781522,Manhattan,Harlem,40.82332,-73.94705,Private room,40,3,4,0.11,1,0
834052,Manhattan,Hell's Kitchen,40.76254,-73.99974,Entire home/apt,259,7,5,0.14,1,122
11559235,Manhattan,Harlem,40.82765,-73.94889,Private room,125,2,3,0.07,1,87
48573590,Brooklyn,East Flatbush,40.66209,-73.93947,Shared room,85,1,1,0.11,1,365
56754697,Manhattan,Midtown,40.75862,-73.96841,Entire home/apt,160,3,50,1.23,1,4
56984176,Queens,Rego Park,40.72147,-73.86317,Entire home/apt,140,3,84,2.09,1,32
23865843,Manhattan,Upper West Side,40.78116,-73.9786,Entire home/apt,265,1,0,0.0,1,0
22702361,Manhattan,Chinatown,40.71628,-73.98999,Private room,85,1,1,0.02,1,0
56995315,Manhattan,Roosevelt Island,40.76366,-73.9479,Private room,79,2,29,0.74,1,321
825856,Brooklyn,Bedford-Stuyvesant,40.68389,-73.92128,Entire home/apt,76,2,2,0.05,1,0
56998739,Brooklyn,Greenpoint,40.72729,-73.95138,Entire home/apt,125,2,0,0.0,1,0
7903382,Brooklyn,Brooklyn Heights,40.69449,-73.99188,Entire home/apt,150,3,7,0.17,1,0
57015584,Queens,Long Island City,40.74129,-73.95004,Entire home/apt,175,3,22,0.54,1,0
24361297,Manhattan,Chinatown,40.71781,-73.99569,Entire home/apt,100,1,0,0.0,1,0
19000768,Queens,Sunnyside,40.74219,-73.92485,Entire home/apt,90,2,3,0.12,2,0
11501945,Brooklyn,Flatbush,40.63649,-73.95614,Entire home/apt,92,1,25,0.63,2,0
1755999,Brooklyn,Williamsburg,40.70532,-73.92814,Private room,39,5,0,0.0,1,0
57055185,Queens,Astoria,40.76802,-73.91685,Private room,33,1,0,0.0,1,0
38794144,Brooklyn,Crown Heights,40.67754,-73.96163,Private room,64,1,2,0.07,1,21
56498254,Manhattan,SoHo,40.72761,-74.00902,Entire home/apt,150,7,9,0.22,1,190
24625891,Manhattan,Chelsea,40.74815,-74.00493,Entire home/apt,125,3,0,0.0,1,0
57122538,Manhattan,Harlem,40.82564,-73.94143,Private room,60,1,6,2.43,1,83
57069872,Queens,Astoria,40.76101,-73.91573,Private room,70,3,65,1.66,1,89
22861935,Brooklyn,Columbia St,40.68443,-74.00392,Entire home/apt,162,3,37,1.06,1,22
53051331,Brooklyn,Crown Heights,40.67156,-73.95684,Private room,75,2,13,0.47,1,354
57165692,Bronx,Baychester,40.87223,-73.84335,Entire home/apt,95,3,206,4.98,2,144
57186170,Brooklyn,Bedford-Stuyvesant,40.68366,-73.94607,Private room,75,2,129,3.36,3,227
57242530,Manhattan,East Village,40.72794,-73.98731,Entire home/apt,189,2,9,0.23,1,23
44776542,Brooklyn,Bedford-Stuyvesant,40.68627,-73.94898,Private room,66,1,0,0.0,1,0
6265305,Brooklyn,Williamsburg,40.7169,-73.94714,Private room,100,2,0,0.0,1,0
57254931,Brooklyn,Clinton Hill,40.68121,-73.96319,Entire home/apt,190,7,60,1.66,1,0
57257971,Brooklyn,Sunset Park,40.66227,-73.99138,Private room,50,1,1,0.02,1,0
57269448,Manhattan,Lower East Side,40.72104,-73.98298,Private room,100,2,1,0.03,1,0
57265004,Brooklyn,Prospect-Lefferts Gardens,40.65993,-73.95725,Entire home/apt,125,1,151,3.86,1,37
31651673,Brooklyn,Williamsburg,40.70818,-73.94952,Private room,90,1,17,0.44,3,0
57275881,Brooklyn,Williamsburg,40.71187,-73.95566,Entire home/apt,250,1,0,0.0,1,0
57289930,Queens,Sunnyside,40.74214,-73.92463,Entire home/apt,115,1,0,0.0,1,0
20607397,Manhattan,Harlem,40.80735,-73.95684,Entire home/apt,300,2,26,0.64,1,176
57305837,Brooklyn,South Slope,40.66355,-73.98056,Entire home/apt,145,3,147,3.62,1,235
1607646,Manhattan,East Harlem,40.80771,-73.93967,Private room,65,7,7,0.3,1,0
5546836,Manhattan,Lower East Side,40.71884,-73.98594,Entire home/apt,150,1,1,0.03,1,0
31879354,Brooklyn,Bushwick,40.70131,-73.93032,Private room,50,2,0,0.0,1,0
1395401,Manhattan,Upper East Side,40.78119,-73.9468,Entire home/apt,200,5,6,0.17,1,67
57322543,Manhattan,Hell's Kitchen,40.76355,-73.99391,Entire home/apt,150,1,52,1.26,1,7
17171841,Manhattan,East Harlem,40.79736,-73.94203,Entire home/apt,79,1,149,3.63,1,290
10573152,Brooklyn,Flatbush,40.64261,-73.95779,Entire home/apt,219,2,119,2.93,1,275
36369973,Manhattan,East Village,40.7264,-73.97889,Entire home/apt,199,2,67,1.64,1,39
57398859,Queens,Flushing,40.76726,-73.81217,Private room,27,1,0,0.0,1,0
30918593,Manhattan,Hell's Kitchen,40.76578,-73.99309,Entire home/apt,120,1,0,0.0,1,0
3419036,Manhattan,Upper East Side,40.78482,-73.95191,Entire home/apt,90,4,9,0.22,1,0
6961443,Manhattan,Midtown,40.75957,-73.96802,Private room,70,1,1,0.02,2,0
6961443,Manhattan,Midtown,40.76163,-73.96956,Private room,70,1,2,0.05,2,0
45896206,Brooklyn,Greenpoint,40.73144,-73.95745,Entire home/apt,110,2,0,0.0,1,0
57434801,Brooklyn,Brooklyn Heights,40.69257,-73.99304,Entire home/apt,100,1,0,0.0,1,0
19340034,Manhattan,Gramercy,40.73788,-73.98103,Private room,150,1,2,0.05,1,0
8243103,Manhattan,Civic Center,40.71567,-74.00061,Entire home/apt,200,1,33,0.8,1,0
9132107,Manhattan,Upper West Side,40.78731,-73.97407,Entire home/apt,145,3,2,0.05,1,0
57452929,Brooklyn,Williamsburg,40.70673,-73.92695,Private room,79,2,134,3.26,1,2
57460097,Queens,Elmhurst,40.73816,-73.88211,Private room,55,1,63,2.92,1,21
2155213,Manhattan,Washington Heights,40.84393,-73.94065,Private room,83,2,142,3.55,1,80
30995829,Manhattan,Washington Heights,40.84411,-73.93784,Private room,50,3,89,2.54,1,113
10994250,Brooklyn,Williamsburg,40.70925,-73.94909,Private room,50,1,0,0.0,1,0
118126,Manhattan,Harlem,40.83135,-73.94442,Entire home/apt,200,3,114,3.19,1,165
7775937,Brooklyn,East New York,40.66483,-73.88208,Entire home/apt,119,4,148,3.75,1,111
38120363,Brooklyn,Crown Heights,40.67415,-73.9163,Private room,49,2,115,2.96,2,59
24800102,Manhattan,East Harlem,40.79733,-73.93955,Entire home/apt,110,1,221,5.53,1,348
10199059,Brooklyn,Bushwick,40.69712,-73.93055,Private room,70,1,0,0.0,1,0
48880382,Brooklyn,Carroll Gardens,40.6785,-73.99594,Entire home/apt,180,4,37,0.91,1,185
7872220,Brooklyn,Bedford-Stuyvesant,40.68673,-73.9579,Entire home/apt,145,1,153,4.66,1,47
4110759,Brooklyn,Williamsburg,40.71725,-73.95392,Private room,60,7,0,0.0,1,0
57697937,Manhattan,Harlem,40.82645,-73.94426,Private room,57,3,90,2.26,1,247
57755346,Manhattan,East Harlem,40.79014,-73.94698,Entire home/apt,120,3,33,0.86,1,0
57762390,Queens,Forest Hills,40.71813,-73.8386,Entire home/apt,100,2,1,0.03,1,0
57765248,Manhattan,Hell's Kitchen,40.75744,-73.9936,Private room,90,1,6,0.14,1,0
55425653,Manhattan,NoHo,40.72683,-73.99328,Entire home/apt,180,3,4,0.59,1,0
10556524,Brooklyn,Williamsburg,40.70606,-73.92884,Private room,149,1,0,0.0,2,0
20794193,Manhattan,Harlem,40.82546,-73.95292,Entire home/apt,90,10,6,0.18,1,6
3135272,Manhattan,Gramercy,40.73427,-73.98456,Entire home/apt,250,2,4,0.14,1,0
42779345,Queens,Long Island City,40.74523,-73.94906,Private room,50,2,3,0.41,1,0
43082746,Manhattan,Washington Heights,40.83219,-73.94334,Private room,50,1,0,0.0,1,0
21986616,Brooklyn,Gravesend,40.58571,-73.96711,Entire home/apt,90,7,32,0.83,1,71
24839836,Brooklyn,Bedford-Stuyvesant,40.69155,-73.94975,Entire home/apt,165,4,123,3.08,1,43
57885166,Brooklyn,Gowanus,40.67153,-73.988,Private room,70,1,3,0.07,1,0
57885474,Bronx,Wakefield,40.89694,-73.86055,Entire home/apt,90,2,199,5.0,2,319
827235,Brooklyn,Bedford-Stuyvesant,40.68437,-73.95849,Entire home/apt,109,3,3,0.08,1,0
45677054,Brooklyn,Bedford-Stuyvesant,40.67989,-73.91838,Entire home/apt,96,2,64,1.58,1,256
49033458,Brooklyn,Windsor Terrace,40.65895,-73.97768,Entire home/apt,78,5,1,0.02,1,0
27087652,Brooklyn,Bushwick,40.69995,-73.92612,Private room,50,1,1,0.03,1,0
48819868,Brooklyn,Williamsburg,40.71119,-73.95097,Private room,200,1,0,0.0,1,0
7401344,Manhattan,Midtown,40.74545,-73.98128,Private room,112,3,1,0.02,1,0
57944278,Brooklyn,Williamsburg,40.71874,-73.96077,Entire home/apt,200,1,0,0.0,1,0
57954654,Bronx,Williamsbridge,40.87556,-73.8584,Entire home/apt,85,2,147,3.88,1,304
57995737,Manhattan,East Harlem,40.80586,-73.93861,Entire home/apt,75,5,2,0.05,1,0
17259339,Manhattan,Two Bridges,40.7113,-73.99442,Entire home/apt,100,4,26,0.85,1,0
4968801,Brooklyn,Bedford-Stuyvesant,40.6881,-73.94516,Private room,75,1,0,0.0,1,0
4302160,Brooklyn,Fort Greene,40.68642,-73.97701,Entire home/apt,200,1,0,0.0,1,12
14713587,Manhattan,Upper West Side,40.80288,-73.96484,Private room,125,3,6,0.15,1,0
58061728,Queens,Ditmars Steinway,40.78,-73.91672,Entire home/apt,99,4,17,0.44,1,0
58070616,Brooklyn,Bedford-Stuyvesant,40.69032,-73.93699,Private room,40,1,5,0.12,1,0
5162894,Manhattan,Midtown,40.74389,-73.98515,Private room,120,1,28,0.89,1,17
36574113,Queens,Long Island City,40.75332,-73.93343,Private room,84,1,25,2.56,1,69
58098561,Brooklyn,Park Slope,40.67923,-73.97659,Entire home/apt,125,2,8,0.2,1,0
6032945,Brooklyn,Greenpoint,40.71987,-73.95427,Entire home/apt,110,3,0,0.0,1,0
23435560,Brooklyn,Bedford-Stuyvesant,40.69823,-73.9431,Private room,38,7,0,0.0,1,0
32124237,Brooklyn,Prospect-Lefferts Gardens,40.65505,-73.96086,Entire home/apt,100,4,4,0.11,1,0
58164974,Manhattan,Hell's Kitchen,40.75925,-73.99427,Private room,150,4,37,0.92,1,0
20609201,Brooklyn,Crown Heights,40.6774,-73.94888,Private room,75,3,29,0.85,1,67
2772230,Manhattan,Hell's Kitchen,40.75577,-73.99466,Entire home/apt,185,2,205,5.83,1,233
35672187,Manhattan,East Village,40.72196,-73.98345,Private room,108,2,36,1.18,1,51
1549512,Brooklyn,Bushwick,40.69931,-73.91603,Private room,39,4,0,0.0,2,0
18833883,Brooklyn,Bedford-Stuyvesant,40.67981,-73.94372,Entire home/apt,145,2,125,3.23,1,271
35320932,Manhattan,Gramercy,40.73598,-73.98161,Entire home/apt,125,1,19,0.47,1,0
58274544,Brooklyn,Crown Heights,40.67305,-73.94533,Private room,85,1,1,0.02,1,0
29510402,Bronx,Longwood,40.82345,-73.9033,Entire home/apt,89,1,185,4.52,3,104
22123619,Brooklyn,Crown Heights,40.67502,-73.9178,Private room,43,3,10,0.25,2,305
7678663,Brooklyn,Crown Heights,40.66727,-73.95274,Private room,40,4,1,0.03,1,0
57069428,Brooklyn,Williamsburg,40.715,-73.95,Private room,50,1,0,0.0,1,0
58405281,Manhattan,Harlem,40.82485,-73.93774,Entire home/apt,75,1,1,0.02,1,0
58437137,Manhattan,West Village,40.73386,-74.0046,Entire home/apt,199,1,10,0.25,1,0
24880134,Brooklyn,Prospect Heights,40.67801,-73.96739,Private room,70,5,2,0.05,3,0
58453451,Brooklyn,East New York,40.67327,-73.8872,Private room,33,1,147,4.08,2,231
58467654,Manhattan,Midtown,40.75771,-73.96872,Private room,90,3,3,0.07,1,0
18284376,Manhattan,West Village,40.73618,-74.009,Entire home/apt,150,1,0,0.0,1,0
36656552,Manhattan,Lower East Side,40.71894,-73.99293,Entire home/apt,229,2,147,3.9,3,283
683203,Brooklyn,Prospect Heights,40.675,-73.9656,Private room,34,2,2,0.05,1,0
16103591,Manhattan,Inwood,40.86609,-73.92638,Entire home/apt,115,3,6,0.18,1,0
58514808,Brooklyn,Williamsburg,40.71319,-73.95807,Entire home/apt,171,1,201,4.87,1,293
58523861,Manhattan,Upper East Side,40.77837,-73.94802,Private room,70,1,0,0.0,1,0
20134231,Queens,Springfield Gardens,40.66275,-73.76391,Private room,40,2,375,9.26,3,336
219970,Brooklyn,Crown Heights,40.67648,-73.9634,Private room,36,1,19,0.53,2,0
26434803,Brooklyn,Bushwick,40.69967,-73.91403,Private room,65,7,1,0.03,2,0
33535733,Manhattan,Midtown,40.76096,-73.9672,Private room,120,5,0,0.0,1,0
12317978,Manhattan,East Village,40.72814,-73.98018,Entire home/apt,135,2,25,0.62,1,0
17861935,Queens,Flushing,40.76015,-73.79105,Entire home/apt,70,4,0,0.0,1,0
24058309,Manhattan,Midtown,40.75266,-73.97378,Entire home/apt,160,3,1,0.02,1,0
55688014,Manhattan,Hell's Kitchen,40.76112,-73.99075,Private room,70,1,0,0.0,1,0
58730304,Manhattan,East Village,40.72434,-73.98904,Entire home/apt,140,1,6,0.18,1,0
181201,Brooklyn,Bedford-Stuyvesant,40.68472,-73.93145,Private room,69,3,23,0.57,1,317
56066134,Manhattan,Washington Heights,40.85585,-73.93741,Entire home/apt,125,5,2,0.05,1,0
5440411,Brooklyn,Williamsburg,40.70647,-73.93265,Private room,64,3,10,0.27,1,0
58779931,Brooklyn,Williamsburg,40.71554,-73.94115,Entire home/apt,250,3,7,0.38,1,0
8145820,Manhattan,East Harlem,40.79606,-73.94881,Private room,30,1,1,0.02,1,0
58857198,Bronx,Concourse Village,40.82731,-73.91632,Private room,100,2,54,1.32,1,0
1373616,Brooklyn,Williamsburg,40.70346,-73.93523,Private room,40,5,0,0.0,1,0
47481444,Manhattan,Gramercy,40.7357,-73.98396,Private room,200,1,0,0.0,1,0
10262436,Brooklyn,Park Slope,40.67788,-73.98086,Private room,90,5,0,0.0,1,0
22492254,Manhattan,Upper East Side,40.77416,-73.95259,Entire home/apt,145,5,54,1.43,1,236
22292023,Manhattan,Lower East Side,40.72224,-73.99192,Entire home/apt,170,1,0,0.0,1,0
525856,Brooklyn,Clinton Hill,40.68354,-73.96748,Entire home/apt,70,6,18,0.47,1,203
24258262,Manhattan,Washington Heights,40.83336,-73.94333,Private room,70,2,118,2.93,1,283
3040512,Manhattan,West Village,40.73292,-74.00222,Entire home/apt,168,1,1,0.02,1,0
1779599,Brooklyn,Bedford-Stuyvesant,40.68556,-73.92767,Entire home/apt,195,4,5,0.14,1,15
58931360,Manhattan,Upper West Side,40.77616,-73.98485,Entire home/apt,250,3,6,0.15,1,0
5408649,Manhattan,Hell's Kitchen,40.76508,-73.99087,Private room,55,10,0,0.0,1,0
7519175,Brooklyn,Bushwick,40.7066,-73.92115,Private room,75,3,0,0.0,1,0
25052740,Brooklyn,Bedford-Stuyvesant,40.69488,-73.9434,Private room,50,7,10,0.25,3,243
59007500,Manhattan,East Village,40.72814,-73.97995,Private room,85,1,4,0.11,1,0
59018284,Brooklyn,Bedford-Stuyvesant,40.69062,-73.93497,Private room,28,1,5,0.12,1,0
4671389,Brooklyn,Prospect-Lefferts Gardens,40.66143,-73.95999,Private room,70,1,0,0.0,1,0
59032240,Manhattan,Chelsea,40.74322,-73.99744,Entire home/apt,165,6,4,0.19,1,13
4726696,Manhattan,Upper West Side,40.79589,-73.96811,Entire home/apt,145,1,1,0.02,1,0
59066199,Manhattan,Upper East Side,40.77511,-73.95276,Entire home/apt,125,10,5,0.12,1,88
59095370,Manhattan,West Village,40.73313,-74.00336,Entire home/apt,250,1,1,0.02,1,0
6761373,Brooklyn,Flatbush,40.64495,-73.95896,Entire home/apt,69,5,1,0.34,1,0
59105771,Manhattan,Inwood,40.86083,-73.92626,Entire home/apt,140,3,5,0.13,1,8
20527254,Brooklyn,Williamsburg,40.70821,-73.94719,Private room,65,2,9,0.25,1,0
51025844,Manhattan,Inwood,40.86761,-73.92718,Shared room,29,1,93,2.28,3,90
47625541,Manhattan,East Village,40.72152,-73.97999,Private room,65,2,4,0.1,2,1
24789838,Bronx,Kingsbridge,40.88599,-73.89868,Private room,45,6,0,0.0,2,0
59215698,Manhattan,Upper East Side,40.76796,-73.95205,Entire home/apt,130,1,21,0.56,2,53
59215650,Brooklyn,Williamsburg,40.71259,-73.95974,Private room,75,3,0,0.0,1,0
17824959,Brooklyn,Bushwick,40.69585,-73.92585,Private room,50,2,1,0.03,1,0
1525033,Brooklyn,Williamsburg,40.71055,-73.95017,Entire home/apt,160,7,4,0.1,1,0
31860430,Brooklyn,Greenpoint,40.73733,-73.95336,Private room,65,1,0,0.0,1,0
59070885,Manhattan,Upper East Side,40.76658,-73.95224,Private room,39,1,5,0.12,1,0
3417090,Manhattan,Gramercy,40.7328,-73.9841,Entire home/apt,145,1,125,3.63,1,0
404629,Brooklyn,Bedford-Stuyvesant,40.68079,-73.95556,Entire home/apt,195,4,122,3.01,1,236
13125944,Manhattan,Hell's Kitchen,40.7651,-73.98854,Private room,79,1,2,0.05,2,0
47515751,Manhattan,Inwood,40.86679,-73.92552,Private room,35,3,10,0.24,2,31
35095754,Manhattan,Lower East Side,40.72048,-73.9906,Private room,325,2,130,3.3,2,139
5650826,Manhattan,East Harlem,40.78626,-73.94429,Private room,40,4,2,0.05,1,0
3660628,Manhattan,Upper West Side,40.76898,-73.98453,Private room,105,4,0,0.0,1,0
59345189,Manhattan,Inwood,40.86313,-73.92162,Private room,43,2,55,1.98,1,0
58179165,Brooklyn,Williamsburg,40.71175,-73.96728,Entire home/apt,225,1,6,0.28,1,89
10990986,Manhattan,Upper West Side,40.79153,-73.97174,Entire home/apt,175,3,3,0.08,1,0
978580,Brooklyn,Bushwick,40.70515,-73.925,Private room,75,1,0,0.0,1,0
5368671,Brooklyn,Cobble Hill,40.68963,-73.99259,Entire home/apt,94,1,39,0.98,1,4
26082446,Brooklyn,Bushwick,40.69607,-73.92295,Private room,100,1,0,0.0,1,0
29658310,Manhattan,Greenwich Village,40.73469,-73.99838,Entire home/apt,200,3,1,0.03,1,0
26024758,Manhattan,East Harlem,40.81357,-73.93575,Entire home/apt,95,2,74,1.85,1,92
49621731,Manhattan,Little Italy,40.71987,-73.99729,Shared room,65,5,19,0.67,1,89
6369681,Brooklyn,Williamsburg,40.7106,-73.95884,Private room,41,1,4,0.1,1,0
59499901,Manhattan,Hell's Kitchen,40.76189,-73.98961,Entire home/apt,200,3,1,0.03,1,0
42389158,Brooklyn,Flatbush,40.64181,-73.9522,Entire home/apt,85,2,168,4.22,1,246
59509831,Brooklyn,Clinton Hill,40.68073,-73.96217,Private room,150,2,3,0.08,1,35
1565924,Manhattan,East Harlem,40.79191,-73.94613,Private room,65,1,1,0.03,1,0
6669178,Manhattan,Harlem,40.81696,-73.94164,Private room,80,3,69,1.7,1,3
12797993,Brooklyn,Bushwick,40.69783,-73.90998,Private room,45,3,6,0.15,1,0
59595517,Brooklyn,Bedford-Stuyvesant,40.68164,-73.93497,Entire home/apt,83,4,106,2.64,1,201
55618434,Bronx,Bronxdale,40.85324,-73.86506,Private room,40,2,83,2.08,1,276
32974295,Brooklyn,Prospect Heights,40.67893,-73.97068,Entire home/apt,70,1,0,0.0,1,0
9777215,Manhattan,Harlem,40.81312,-73.94273,Entire home/apt,177,3,90,2.59,3,175
59609062,Brooklyn,Williamsburg,40.70718,-73.94672,Private room,60,1,0,0.0,1,0
4275336,Manhattan,Upper West Side,40.77271,-73.98811,Entire home/apt,190,1,2,0.05,1,0
7605261,Manhattan,East Harlem,40.79766,-73.94756,Entire home/apt,240,2,5,0.13,1,0
58110428,Manhattan,Upper East Side,40.7695,-73.9532,Entire home/apt,150,2,10,0.25,1,0
16969920,Manhattan,Morningside Heights,40.81633,-73.96147,Entire home/apt,110,1,3,0.09,1,0
4161553,Brooklyn,Gowanus,40.6848,-73.98894,Entire home/apt,120,2,5,0.13,1,0
5120972,Brooklyn,Greenpoint,40.72555,-73.95323,Entire home/apt,176,3,122,3.63,1,54
49021868,Manhattan,Lower East Side,40.7213,-73.989,Entire home/apt,199,4,9,0.22,1,0
17598715,Brooklyn,Red Hook,40.67941,-74.0124,Entire home/apt,200,1,0,0.0,1,0
51425591,Brooklyn,Greenpoint,40.72347,-73.94199,Private room,70,1,0,0.0,1,0
